s,x_right,y_right,x_left,y_left,psi_center,kappa_center,v_ref
998.0,998.0,-0.3501850512775089,998.0,3.349814948722491,0.00018504556797970025,-9.251421908069673e-05,33.0
999.0,999.0,-0.3500462635328154,999.0,3.3499537364671848,9.252563849035554e-05,-9.252278359380664e-05,33.0
1000.0,1000.0,-0.3500000000000001,1000.0,3.35,0.0,-9.252563849035554e-05,33.0
1001.0,1001.0,-0.3500462635328154,1001.0,3.3499537364671848,-9.252563849035554e-05,-9.252278359380664e-05,33.0
1002.0,1002.0,-0.3501850512775089,1002.0,3.349814948722491,-0.00018504556797970025,-9.251421908069673e-05,33.0
1003.0,1003.0,-0.35041635467299903,1003.0,3.349583645327001,-0.0002775540798196082,-9.249994548102433e-05,33.0
1004.0,1004.0,-0.3507401594514026,1004.0,3.349259840548598,-0.00037004546606759966,-9.247996367885916e-05,33.0
1005.0,1005.0,-0.35115644563891535,1005.0,3.3488435543610846,-0.0004625140198409459,-9.24542749115074e-05,33.0
1006.0,1006.0,-0.3516651875570449,1006.0,3.348334812442955,-0.0005549540356683624,-9.242288076923102e-05,33.0
1007.0,1007.0,-0.352266353824193,1007.0,3.347733646175807,-0.0006473598098432542,-9.238578319574416e-05,33.0
1008.0,1008.0,-0.35295990735759286,1008.0,3.3470400926424073,-0.000739725640776404,-9.234298448809709e-05,33.0
1009.0,1009.0,-0.35374580537559486,1009.0,3.3462541946244055,-0.0008320458293489891,-9.229448729639358e-05,33.0
1010.0,1010.0,-0.354623999400308,1010.0,3.345376000599692,-0.0009243146792647074,-9.224029462317424e-05,33.0
1011.0,1011.0,-0.355594435260588,1011.0,3.344405564739412,-0.0010165264974015648,-9.218040982329818e-05,33.0
1012.0,1012.0,-0.3566570530953803,1012.0,3.34334294690462,-0.00110867559416377,-9.211483660471285e-05,33.0
1013.0,1013.0,-0.35781178735741026,1013.0,3.34218821264259,-0.001200756283835066,-9.204357902777898e-05,33.0
1014.0,1014.0,-0.3590585668172306,1014.0,3.3409414331827696,-0.0012927628849292807,-9.19666415035962e-05,33.0
1015.0,1015.0,-0.3603973145676109,1015.0,3.3396026854323893,-0.0013846897205403161,-9.18840287954914e-05,33.0
1016.0,1016.0,-0.36182794802828355,1016.0,3.338172051971717,-0.0014765311186956823,-9.179574601873028e-05,33.0
1017.0,1017.0,-0.36335037895103794,1017.0,3.336649621048962,-0.0015682814127059167,-9.170179863889622e-05,33.0
1018.0,1018.0,-0.36496451342516356,1018.0,3.335035486574837,-0.001659934941514884,-9.160219247209956e-05,33.0
1019.0,1019.0,-0.3666702518832432,1019.0,3.333329748116757,-0.001751486050049622,-9.149693368468638e-05,33.0
1020.0,1020.0,-0.36846748910729366,1020.0,3.3315325108927065,-0.0018429290895700685,-9.13860287935584e-05,33.0
1021.0,1021.0,-0.3703561142352567,1021.0,3.3296438857647432,-0.0019342584180195557,-9.126948466499181e-05,33.0
1022.0,1022.0,-0.37233601076783907,1022.0,3.3276639892321613,-0.0020254684003721845,-9.114730851345667e-05,33.0
1023.0,1023.0,-0.3744070565756963,1023.0,3.325592943424304,-0.0021165534089809686,-9.101950790226597e-05,33.0
1024.0,1024.0,-0.3765691239069673,1024.0,3.323430876093033,-0.0022075078239265173,-9.088609074372564e-05,33.0
1025.0,1025.0,-0.378822079395154,1025.0,3.321177920604846,-0.002298326033365491,-9.074706529734132e-05,33.0
1026.0,1026.0,-0.381165784067351,1026.0,3.3188342159326494,-0.00238900243387571,-9.060244016852173e-05,33.0
1027.0,1027.0,-0.38360009335281386,1027.0,3.3163999066471863,-0.0024795314308020274,-9.045222431011495e-05,33.0
1028.0,1028.0,-0.3861248570918787,1028.0,3.3138751429081212,-0.0025699074386045244,-9.029642702166685e-05,33.0
1029.0,1029.0,-0.38873991954522547,1029.0,3.3112600804547747,-0.002660124881202914,-9.013505794706886e-05,33.0
1030.0,1030.0,-0.3914451194034847,1030.0,3.3085548805965157,-0.002750178192320043,-8.99681270745371e-05,33.0
1031.0,1031.0,-0.39424028979718617,1031.0,3.305759710202814,-0.0028400618158262703,-8.979564473725733e-05,33.0
1032.0,1032.0,-0.39712525830705303,1032.0,3.302874741692947,-0.002929770206084273,-8.961762161241742e-05,33.0
1033.0,1033.0,-0.4000998469746384,1033.0,3.2999001530253618,-0.0030192978282915024,-8.943406871829913e-05,33.0
1034.0,1034.0,-0.4031638723133031,1034.0,3.296836127686697,-0.003108639158819192,-8.92449974158647e-05,33.0
1035.0,1035.0,-0.40631714531952867,1035.0,3.2936828546804717,-0.003197788685558001,-8.905041940889689e-05,33.0
1036.0,1036.0,-0.40955947148458516,1036.0,3.290440528515415,-0.0032867409082573177,-8.885034673970202e-05,33.0
1037.0,1037.0,-0.4128906508065213,1037.0,3.2871093491934786,-0.003375490338862327,-8.864479179069395e-05,33.0
1038.0,1038.0,-0.4163104778025051,1038.0,3.283689522197495,-0.003464031501856499,-8.843376728514476e-05,33.0
1039.0,1039.0,-0.41981874152149756,1039.0,3.2801812584785024,-0.0035523589346001727,-8.821728628332806e-05,33.0
1040.0,1040.0,-0.4234152255572694,1040.0,3.276584774442731,-0.0036404671876653512,-8.799536218171543e-05,33.0
1041.0,1041.0,-0.42709970806174313,1041.0,3.272900291938257,-0.0037283508251726967,-8.776800871472494e-05,33.0
1042.0,1042.0,-0.43087196175868225,1042.0,3.269128038241318,-0.0038160044251298385,-8.75352399533606e-05,33.0
1043.0,1043.0,-0.43473175395770913,1043.0,3.2652682460422913,-0.0039034225797656675,-8.729707030213079e-05,33.0
1044.0,1044.0,-0.4386788465686615,1044.0,3.2613211534313384,-0.0039905998958625,-8.705351449868631e-05,33.0
1045.0,1045.0,-0.4427129961162737,1045.0,3.2572870038837265,-0.004077530995089666,-8.68045876146804e-05,33.0
1046.0,1046.0,-0.4468339537551991,1046.0,3.253166046244801,-0.004164210514337416,-8.655030505451565e-05,33.0
1047.0,1047.0,-0.45104146528535827,1047.0,3.248958534714642,-0.00425063310604802,-8.629068255248284e-05,33.0
1048.0,1048.0,-0.45533527116762285,1048.0,3.2446647288323773,-0.004336793438543972,-8.602573617228802e-05,33.0
1049.0,1049.0,-0.45971510653981884,1049.0,3.2402848934601813,-0.004422686196358166,-8.5755482307741e-05,33.0
1050.0,1050.0,-0.4641807012330701,1050.0,3.23581929876693,-0.004508306080563496,-8.547993768133802e-05,33.0
1051.0,1051.0,-0.46873177978846003,1051.0,3.23126822021154,-0.00459364780910022,-8.519911934056451e-05,33.0
1052.0,1052.0,-0.473368061474029,1052.0,3.226631938525971,-0.004678706117098186,-8.491304465886266e-05,33.0
1053.0,1053.0,-0.47808926030207965,1053.0,3.2219107396979205,-0.004763475757206151,-8.462173133643332e-05,33.0
1054.0,1054.0,-0.4828950850468323,1054.0,3.217104914953168,-0.004847951499915635,-8.432519739592701e-05,33.0
1055.0,1055.0,-0.4877852392623774,1055.0,3.2122147607376226,-0.004932128133881643,-8.402346118107847e-05,33.0
1056.0,1056.0,-0.4927594213009714,1056.0,3.207240578699029,-0.005016000466243809,-8.371654135800656e-05,33.0
1057.0,1057.0,-0.4978173243316313,1057.0,3.202182675668369,-0.005099563322949741,-8.340445691457162e-05,33.0
1058.0,1058.0,-0.5029586363590766,1058.0,3.1970413636409236,-0.005182811549074903,-8.308722715500978e-05,33.0
1059.0,1059.0,-0.5081830402429628,1059.0,3.1918169597570376,-0.005265740009135247,-8.276487170145403e-05,33.0
1060.0,1060.0,-0.5134902137174486,1060.0,3.1865097862825515,-0.005348343587410164,-8.243741049484577e-05,33.0
1061.0,1061.0,-0.5188798294110748,1061.0,3.181120170588925,-0.005430617188256963,-8.210486378951474e-05,33.0
1062.0,1062.0,-0.5243515548669597,1062.0,3.1756484451330405,-0.0055125557364229995,-8.176725215269935e-05,33.0
1063.0,1063.0,-0.5299050525633024,1063.0,3.1700949474366977,-0.005594154177359221,-8.142459646545767e-05,33.0
1064.0,1064.0,-0.5355399799342051,1064.0,3.1644600200657953,-0.005675407477534139,-8.107691792163288e-05,33.0
1065.0,1065.0,-0.5412559893908035,1065.0,3.1587440106091966,-0.005756310624745334,-8.072423802343245e-05,33.0
1066.0,1066.0,-0.5470527283427127,1066.0,3.1529472716572875,-0.005836858628424603,-8.036657858011764e-05,33.0
1067.0,1067.0,-0.5529298392197672,1067.0,3.147070160780233,-0.005917046519946865,-8.000396170991091e-05,33.0
1068.0,1068.0,-0.5588869594940848,1068.0,3.1411130405059153,-0.005996869352939154,-7.963640983840782e-05,33.0
1069.0,1069.0,-0.5649237217024248,1069.0,3.1350762782975754,-0.006076322203586368,-7.926394569298882e-05,33.0
1070.0,1070.0,-0.5710397534688625,1070.0,3.128960246531138,-0.006155400170929106,-7.888659230400795e-05,33.0
1071.0,1071.0,-0.5772346775277442,1071.0,3.1227653224722562,-0.006234098377171822,-7.850437300570016e-05,33.0
1072.0,1072.0,-0.5835081117469776,1072.0,3.1164918882530226,-0.0063124119679824975,-7.81173114308173e-05,33.0
1073.0,1073.0,-0.5898596691515863,1073.0,3.110140330848414,-0.006390336112790091,-7.77254315097071e-05,33.0
1074.0,1074.0,-0.5962889579475954,1074.0,3.103711042052405,-0.006467866005082391,-7.732875747072089e-05,33.0
1075.0,1075.0,-0.6027955815461818,1075.0,3.0972044184538183,-0.006544996862704307,-7.692731383917956e-05,33.0
1076.0,1076.0,-0.6093791385881571,1076.0,3.090620861411843,-0.006621723928153676,-7.652112543317656e-05,33.0
1077.0,1077.0,-0.616039222968709,1077.0,3.083960777031291,-0.0066980424688711775,-7.611021736143458e-05,33.0
1078.0,1078.0,-0.6227754238624654,1078.0,3.0772245761375348,-0.006773947777531884,-7.569461502521404e-05,33.0
1079.0,1079.0,-0.6295873257488189,1079.0,3.0704126742511813,-0.006849435172339013,-7.527434411705782e-05,33.0
1080.0,1080.0,-0.6364745084375785,1080.0,3.0635254915624217,-0.006924499997312986,-7.484943061387172e-05,33.0
1081.0,1081.0,-0.6434365470948733,1081.0,3.056563452905127,-0.006999137622571369,-7.441990077845025e-05,33.0
1082.0,1082.0,-0.6504730122693645,1082.0,3.0495269877306357,-0.007073343444621003,-7.398578116132782e-05,33.0
1083.0,1083.0,-0.657583469918734,1083.0,3.0424165300812662,-0.007147112886641669,-7.35470985936385e-05,33.0
1084.0,1084.0,-0.6647674814364639,1084.0,3.0352325185635363,-0.007220441398763959,-7.31038801858094e-05,33.0
1085.0,1085.0,-0.6720246036788824,1085.0,3.027975396321118,-0.007293324458350352,-7.265615332941524e-05,33.0
1086.0,1086.0,-0.6793543889925056,1086.0,3.0206456110074944,-0.007365757570276817,-7.220394569548e-05,33.0
1087.0,1087.0,-0.6867563852416472,1087.0,3.013243614758353,-0.007437736267210508,-7.174728522750642e-05,33.0
1088.0,1088.0,-0.6942301358363172,1088.0,3.0057698641636827,-0.007509256109877453,-7.128620014322046e-05,33.0
1089.0,1089.0,-0.7017751797603675,1089.0,2.9982248202396327,-0.007580312687343756,-7.082071893603934e-05,33.0
1090.0,1090.0,-0.7093910515999537,1090.0,2.9906089484000464,-0.007650901617286242,-7.035087036782446e-05,33.0
1091.0,1091.0,-0.7170772815722233,1091.0,2.982922718427777,-0.0077210185462591886,-6.987668346735357e-05,33.0
1092.0,1092.0,-0.7248333955543116,1092.0,2.975166604445689,-0.007790659149961933,-6.939818753200933e-05,33.0
1093.0,1093.0,-0.7326589151125664,1093.0,2.9673410848874338,-0.007859819133509001,-6.891541212608594e-05,33.0
1094.0,1094.0,-0.7405533575320855,1094.0,2.9594466424679147,-0.007928494231694349,-6.842838707531736e-05,33.0
1095.0,1095.0,-0.7485162358464703,1095.0,2.95148376415353,-0.007996680209250566,-6.793714246535554e-05,33.0
1096.0,1096.0,-0.7565470588678833,1096.0,2.943452941132117,-0.00806437286111009,-6.74417086427376e-05,33.0
1097.0,1097.0,-0.7646453312173254,1097.0,2.935354668782675,-0.008131568012666368,-6.694211621357774e-05,33.0
1098.0,1098.0,-0.7728105533552165,1098.0,2.9271894466447836,-0.008198261520032474,-6.643839603683423e-05,33.0
1099.0,1099.0,-0.781042221612192,1099.0,2.9189577783878082,-0.008264449270288814,-6.593057922482853e-05,33.0
1100.0,1100.0,-0.7893398282201793,1100.0,2.9106601717798206,-0.008330127181742806,-6.541869714499392e-05,33.0
1101.0,1101.0,-0.7977028613437156,1101.0,2.9022971386562846,-0.008395291204180103,-6.490278141292214e-05,33.0
1102.0,1102.0,-0.8061308051115281,1102.0,2.893869194888472,-0.008459937319110373,-6.438286388999941e-05,33.0
1103.0,1103.0,-0.8146231396483443,1103.0,2.8853768603516556,-0.008524061540013818,-6.38589766852109e-05,33.0
1104.0,1104.0,-0.8231793411069674,1104.0,2.876820658893033,-0.00858765991259058,-6.333115215351526e-05,33.0
1105.0,1105.0,-0.8317988817005864,1105.0,2.868201118299414,-0.008650728515004022,-6.279942288976634e-05,33.0
1106.0,1106.0,-0.8404812297353395,1106.0,2.8595187702646605,-0.00871326345811799,-6.22638217267473e-05,33.0
1107.0,1107.0,-0.8492258496431004,1107.0,2.8507741503568997,-0.008775260885736182,-6.172438173703827e-05,33.0
1108.0,1108.0,-0.8580322020145226,1108.0,2.8419677979854776,-0.00883671697484316,-6.118113623132758e-05,33.0
1109.0,1109.0,-0.866899743632308,1109.0,2.8331002563676924,-0.008897627935840353,-6.0634118750067995e-05,33.0
1110.0,1110.0,-0.8758279275047258,1110.0,2.8241720724952746,-0.008957990012770395,-6.0083363065340074e-05,33.0
1111.0,1111.0,-0.8848162028993314,1111.0,2.815183797100669,-0.009017799483556868,-5.952890318255422e-05,33.0
1112.0,1112.0,-0.8938640153769657,1112.0,2.8061359846230345,-0.009077052660232062,-5.897077333216758e-05,33.0
1113.0,1113.0,-0.9029708068259321,1113.0,2.797029193174068,-0.009135745889160158,-5.840900796771445e-05,33.0
1114.0,1114.0,-0.9121360154964435,1114.0,2.7878639845035567,-0.00919387555126106,-5.784364176790278e-05,33.0
1115.0,1115.0,-0.9213590760352486,1115.0,2.7786409239647516,-0.009251438062237789,-5.727470963449078e-05,33.0
1116.0,1116.0,-0.9306394195205354,1116.0,2.7693605804794648,-0.009308429872796073,-5.6702246685825135e-05,33.0
1117.0,1117.0,-0.9399764734969989,1117.0,2.7600235265030015,-0.009364847468858831,-5.612628825500161e-05,33.0
1118.0,1118.0,-0.9493696620111749,1118.0,2.7506303379888255,-0.009420687371782093,-5.554686989140324e-05,33.0
1119.0,1119.0,-0.9588184056469415,1119.0,2.7411815943530584,-0.009475946138572569,-5.496402735912759e-05,33.0
1120.0,1120.0,-0.9683221215612903,1120.0,2.7316778784387097,-0.009530620362100435,-5.437779662837695e-05,33.0
1121.0,1121.0,-0.9778802235202544,1121.0,2.7221197764797456,-0.009584706671299686,-5.3788213877107384e-05,33.0
1122.0,1122.0,-0.987492121935083,1122.0,2.712507878064917,-0.009638201731384235,-5.319531549257307e-05,33.0
1123.0,1123.0,-0.9971572238986033,1123.0,2.702842776101397,-0.009691102244051357,-5.2599138063047745e-05,33.0
1124.0,1124.0,-1.0068749332218037,1124.0,2.6931250667781965,-0.009743404947681238,-5.199971837570074e-05,33.0
1125.0,1125.0,-1.0166446504705968,1125.0,2.6833553495294034,-0.009795106617536178,-5.139709341808934e-05,33.0
1126.0,1126.0,-1.026465773002803,1126.0,2.673534226997197,-0.009846204065963132,-5.079130037687578e-05,33.0
1127.0,1127.0,-1.0363376950053207,1127.0,2.6636623049946797,-0.00989669414259035,-5.018237663062872e-05,33.0
1128.0,1128.0,-1.0462598075315044,1128.0,2.653740192468496,-0.009946573734515528,-4.957035974718258e-05,33.0
1129.0,1129.0,-1.0562314985387138,1129.0,2.6437685014612864,-0.00999583976649717,-4.895528748624023e-05,33.0
1130.0,1130.0,-1.0662521529260771,1130.0,2.633747847073923,-0.010044489201147946,-4.8337197797590645e-05,33.0
1131.0,1131.0,-1.0763211525724274,1131.0,2.6236788474275725,-0.010092519039122493,-4.7716128811335515e-05,33.0
1132.0,1132.0,-1.0864378763744444,1132.0,2.613562123625556,-0.010139926319291231,-4.709211883988812e-05,33.0
1133.0,1133.0,-1.0966017002849409,1133.0,2.6033982997150593,-0.010186708118932165,-4.6465206380354995e-05,33.0
1134.0,1134.0,-1.1068119973513888,1134.0,2.5931880026486116,-0.010232861553909461,-4.583543010476158e-05,33.0
1135.0,1135.0,-1.117068137754566,1135.0,2.5829318622454345,-0.010278383778845702,-4.5202828858142066e-05,33.0
1136.0,1136.0,-1.1273694888474282,1136.0,2.572630511152572,-0.010323271987296644,-4.456744166084211e-05,33.0
1137.0,1137.0,-1.1377154151941073,1137.0,2.5622845848058926,-0.01036752341192808,-4.3929307705882434e-05,33.0
1138.0,1138.0,-1.1481052786091397,1138.0,2.5518947213908607,-0.01041113532468532,-4.328846635221332e-05,33.0
1139.0,1139.0,-1.1585384381968042,1139.0,2.541461561803196,-0.010454105036956563,-4.264495712216904e-05,33.0
1140.0,1140.0,-1.1690142503906806,1140.0,2.5309857496093198,-0.010496429899737281,-4.199881970352348e-05,33.0
1141.0,1141.0,-1.1795320689933173,1141.0,2.520467931006683,-0.010538107303797705,-4.1350093948018875e-05,33.0
1142.0,1142.0,-1.1900912452161267,1142.0,2.5099087547838734,-0.010579134679844265,-4.069881986091447e-05,33.0
1143.0,1143.0,-1.200691127719379,1143.0,2.499308872280621,-0.01061950949866616,-4.004503760323826e-05,33.0
1144.0,1144.0,-1.2113310626523917,1144.0,2.4886689373476085,-0.010659229271301305,-3.938878749442568e-05,33.0
1145.0,1145.0,-1.2220103936938567,1145.0,2.4779896063061435,-0.010698291549188178,-3.87301100019256e-05,33.0
1146.0,1146.0,-1.232728462092336,1146.0,2.4672715379076644,-0.010736693924310963,-3.80690457389029e-05,33.0
1147.0,1147.0,-1.2434846067068823,1147.0,2.4565153932931176,-0.010774434029346802,-3.740563546705055e-05,33.0
1148.0,1148.0,-1.2542781640478293,1148.0,2.445721835952171,-0.010811509537816559,-3.673992009415399e-05,33.0
1149.0,1149.0,-1.2651084683177158,1149.0,2.4348915316822843,-0.010847918164227189,-3.607194066622547e-05,33.0
1150.0,1150.0,-1.2759748514523643,1150.0,2.424025148547636,-0.010883657664206766,-3.540173836532039e-05,33.0
1151.0,1151.0,-1.2868766431620748,1151.0,2.413123356837925,-0.010918725834642476,-3.472935451193245e-05,33.0
1152.0,1152.0,-1.297813170972983,1152.0,2.402186829027017,-0.010953120513820427,-3.405483056290596e-05,33.0
1153.0,1153.0,-1.3087837602685353,1153.0,2.391216239731465,-0.010986839581559462,-3.337820810084e-05,33.0
1154.0,1154.0,-1.3197877343311155,1154.0,2.3802122656688844,-0.01101988095932976,-3.2699528836767996e-05,33.0
1155.0,1155.0,-1.3308244143837598,1155.0,2.36917558561624,-0.011052242610392005,-3.201883461244022e-05,33.0
1156.0,1156.0,-1.3418931196320627,1156.0,2.3581068803679375,-0.011083922539920538,-3.1336167389399196e-05,33.0
1157.0,1157.0,-1.3529931673061413,1157.0,2.3470068326938587,-0.011114918795120669,-3.0651569247333775e-05,33.0
1158.0,1158.0,-1.3641238727027767,1158.0,2.3358761272972233,-0.011145229465348525,-2.9965082386469996e-05,33.0
1159.0,1159.0,-1.3752845492276198,1159.0,2.3247154507723806,-0.011174852682233128,-2.927674912483886e-05,33.0
1160.0,1160.0,-1.3864745084375785,1160.0,2.3135254915624217,-0.011203786619790776,-2.858661189077688e-05,33.0
1161.0,1161.0,-1.397693060083254,1161.0,2.302306939916746,-0.011232029494532099,-2.7894713220389477e-05,33.0
1162.0,1162.0,-1.4089395121515447,1162.0,2.2910604878484557,-0.011259579565571356,-2.7201095759767536e-05,33.0
1163.0,1163.0,-1.4202131709083012,1163.0,2.279786829091699,-0.011286435134737916,-2.6505802263159e-05,33.0
1164.0,1164.0,-1.4315133409411553,1164.0,2.268486659058845,-0.011312594546681883,-2.5808875582193593e-05,33.0
1165.0,1165.0,-1.4428393252023883,1165.0,2.257160674797612,-0.011338056188964003,-2.5110358668102568e-05,33.0
1166.0,1166.0,-1.454190425051941,1166.0,2.2458095749480593,-0.011362818492165725,-2.4410294574373217e-05,33.0
1167.0,1167.0,-1.4655659403005035,1167.0,2.2344340596994967,-0.011386879929984398,-2.370872644587967e-05,33.0
1168.0,1168.0,-1.4769651692527168,1168.0,2.2230348307472836,-0.011410239019321571,-2.3005697516578527e-05,33.0
1169.0,1169.0,-1.4883874087504416,1169.0,2.2116125912495583,-0.011432894320373577,-2.2301251112208208e-05,33.0
1170.0,1170.0,-1.499831954216142,1170.0,2.200168045783858,-0.011454844436725209,-2.1595430647776834e-05,33.0
1171.0,1171.0,-1.5112980996963425,1171.0,2.1887019003036574,-0.011476088015435258,-2.088827961945528e-05,33.0
1172.0,1172.0,-1.5227851379051849,1172.0,2.1772148620948153,-0.011496623747113967,-2.0179841602033375e-05,33.0
1173.0,1173.0,-1.534292360268041,1173.0,2.1657076397319592,-0.011516450366003461,-1.9470160251507195e-05,33.0
1174.0,1174.0,-1.5458190569652313,1174.0,2.154180943034769,-0.011535566650060353,-1.875927930297878e-05,33.0
1175.0,1175.0,-1.5573645169758055,1175.0,2.1426354830241947,-0.01155397142103196,-1.8047242559605412e-05,33.0
1176.0,1176.0,-1.5689280281214142,1176.0,2.131071971878586,-0.011571663544516789,-1.7334093895052134e-05,33.0
1177.0,1177.0,-1.5805088771102103,1177.0,2.11949112288979,-0.011588641930045633,-1.6619877255971314e-05,33.0
1178.0,1178.0,-1.5921063495808854,1178.0,2.107893650419115,-0.011604905531147004,-1.590463665105474e-05,33.0
1179.0,1179.0,-1.6037197301467032,1179.0,2.096280269853297,-0.011620453345406312,-1.5188416148860425e-05,33.0
1180.0,1180.0,-1.6153483024396547,1180.0,2.0846516975603455,-0.01163528441452693,-1.4471259880211022e-05,33.0
1181.0,1181.0,-1.6269913491546144,1181.0,2.0730086508453858,-0.011649397824394147,-1.3753212036422478e-05,33.0
1182.0,1182.0,-1.6386481520936254,1182.0,2.0613518479063746,-0.011662792705132676,-1.3034316858001082e-05,33.0
1183.0,1183.0,-1.6503179922101714,1183.0,2.0496820077898286,-0.011675468231147979,-1.2314618637000706e-05,33.0
1184.0,1184.0,-1.6620001496535441,1184.0,2.037999850346456,-0.01168742362118846,-1.1594161719817259e-05,33.0
1185.0,1185.0,-1.6736939038132421,1185.0,2.026306096186758,-0.011698658138392373,-1.0872990495899124e-05,33.0
1186.0,1186.0,-1.6853985333634314,1186.0,2.014601466636569,-0.011709171090327401,-1.0151149395515837e-05,33.0
1187.0,1187.0,-1.6971133163074246,1187.0,2.0028866836925756,-0.011718961829033083,-9.428682892505161e-06,33.0
1188.0,1188.0,-1.708837530022229,1188.0,1.9911624699777712,-0.011728029751065874,-8.705635501494658e-06,33.0
1189.0,1189.0,-1.7205704513031133,1189.0,1.979429548696887,-0.01173637429753598,-7.982051769894424e-06,33.0
1190.0,1190.0,-1.7323113564082315,1190.0,1.9676886435917686,-0.011743994954136387,-7.257976275197759e-06,33.0
1191.0,1191.0,-1.7440595211032495,1191.0,1.9559404788967507,-0.01175089125117428,-6.533453627508296e-06,33.0
1192.0,1192.0,-1.75581422070603,1192.0,1.94418577929397,-0.011757062763605098,-5.808528466878123e-06,33.0
1193.0,1193.0,-1.7675747301313294,1193.0,1.9324252698686708,-0.011762509111058604,-5.083245455282583e-06,33.0
1194.0,1194.0,-1.7793403239355345,1194.0,1.9206596760644656,-0.011767229957856873,-4.357649273830147e-06,33.0
1195.0,1195.0,-1.7911102763613962,1195.0,1.908889723638604,-0.011771225013034755,-3.631784625388669e-06,33.0
1196.0,1196.0,-1.8028838613828073,1196.0,1.8971161386171929,-0.011774494030363096,-2.9056962325507716e-06,33.0
1197.0,1197.0,-1.8146603527495826,1197.0,1.8853396472504176,-0.011777036808365105,-2.1794288262142214e-06,33.0
1198.0,1198.0,-1.82643902403227,1198.0,1.87356097596773,-0.011778853190316713,-1.4530271482082842e-06,33.0
1199.0,1199.0,-1.838219148666932,1199.0,1.8617808513330683,-0.011779943064268172,-7.265359545384803e-07,33.0
1200.0,1200.0,-1.8499999999999996,1200.0,1.8500000000000005,-0.011780306363050877,-6.660875937437164e-16,33.0
1201.0,1201.0,-1.8617808513330671,1201.0,1.838219148666933,-0.011779943064269504,7.265359552028332e-07,33.0
1202.0,1202.0,-1.8735609759677319,1202.0,1.8264390240322683,-0.011778853190315384,1.4530271495404593e-06,33.0
1203.0,1203.0,-1.8853396472504138,1203.0,1.8146603527495864,-0.011777036808363773,2.1794288248855156e-06,33.0
1204.0,1204.0,-1.8971161386171917,1204.0,1.8028838613828084,-0.011774494030364424,2.9056962318864183e-06,33.0
1205.0,1205.0,-1.9088897236386029,1205.0,1.7911102763613973,-0.011771225013034752,3.6317846267173747e-06,33.0
1206.0,1206.0,-1.9206596760644645,1206.0,1.7793403239355357,-0.011767229957855544,4.357649273818005e-06,33.0
1207.0,1207.0,-1.932425269868667,1207.0,1.7675747301313331,-0.011762509111058625,5.083245453948673e-06,33.0
1208.0,1208.0,-1.9441857792939692,1208.0,1.755814220706031,-0.011757062763606437,5.808528466892e-06,33.0
1209.0,1209.0,-1.9559404788967496,1209.0,1.7440595211032506,-0.011750891251174274,6.5334536288370025e-06,33.0
1210.0,1210.0,-1.9676886435917675,1210.0,1.7323113564082326,-0.011743994954135068,7.25797627519429e-06,33.0
1211.0,1211.0,-1.9794295486968831,1211.0,1.720570451303117,-0.01173637429753598,7.982051768576126e-06,33.0
1212.0,1212.0,-1.9911624699777701,1212.0,1.70883753002223,-0.011728029751067192,8.70563550148772e-06,33.0
1213.0,1213.0,-2.0028866836925743,1213.0,1.6971133163074257,-0.011718961829033097,9.428682893830399e-06,33.0
1214.0,1214.0,-2.014601466636568,1214.0,1.6853985333634323,-0.011709171090326069,1.0151149395522776e-05,33.0
1215.0,1215.0,-2.0263060961867545,1215.0,1.673693903813246,-0.011698658138392373,1.0872990494573885e-05,33.0
1216.0,1216.0,-2.0379998503464547,1216.0,1.6620001496535453,-0.011687423621189779,1.1594161719831135e-05,33.0
1217.0,1217.0,-2.0496820077898277,1217.0,1.6503179922101725,-0.011675468231147951,1.2314618637645979e-05,33.0
1218.0,1218.0,-2.0613518479063737,1218.0,1.6386481520936265,-0.011662792705132704,1.3034316857321118e-05,33.0
1219.0,1219.0,-2.073008650845385,1219.0,1.6269913491546153,-0.01164939782439548,1.3753212037095505e-05,33.0
1220.0,1220.0,-2.0846516975603473,1220.0,1.6153483024396529,-0.011635284414525611,1.4471259881529324e-05,33.0
1221.0,1221.0,-2.096280269853293,1221.0,1.603719730146707,-0.011620453345405008,1.5188416147542123e-05,33.0
1222.0,1222.0,-2.107893650419114,1222.0,1.5921063495808865,-0.011604905531148322,1.5904636649764194e-05,33.0
1223.0,1223.0,-2.119491122889789,1223.0,1.5805088771102114,-0.01158864193004691,1.6619877257282677e-05,33.0
1224.0,1224.0,-2.1310719718785878,1224.0,1.5689280281214126,-0.011571663544515484,1.7334093896328806e-05,33.0
1225.0,1225.0,-2.142635483024191,1225.0,1.5573645169758092,-0.011553971421030684,1.8047242558314863e-05,33.0
1226.0,1226.0,-2.154180943034768,1226.0,1.5458190569652324,-0.01153556665006163,1.875927930235432e-05,33.0
1227.0,1227.0,-2.1657076397319583,1227.0,1.5342923602680418,-0.011516450366003433,1.9470160252783867e-05,33.0
1228.0,1228.0,-2.1772148620948144,1228.0,1.522785137905186,-0.01149662374711269,2.0179841602019497e-05,33.0
1229.0,1229.0,-2.188701900303654,1229.0,1.5112980996963463,-0.011476088015435258,2.088827961816473e-05,33.0
1230.0,1230.0,-2.2001680457838573,1230.0,1.4998319542161431,-0.011454844436726513,2.1595430647790712e-05,33.0
1231.0,1231.0,-2.2116125912495574,1231.0,1.4883874087504427,-0.01143289432037355,2.2301251113512636e-05,33.0
